layer,mode,budget_B,effect_symKL,offmanifold_norm_ratio,variant,category
20,on_manifold_null,2.826753616333008,0.0006805736338719726,0.8129425048828125,43,B_LB
20,full,2.826753616333008,0.03918629139661789,0.9534538984298706,43,B_LB
24,direction,6.508211135864258,0.02723746746778488,0.9338857531547546,43,B_LB
24,magnitude,6.508211135864258,0.00014179496793076396,1.3631569147109985,43,B_LB
24,on_manifold_null,6.508211135864258,0.002576193306595087,0.7400935292243958,43,B_LB
24,full,6.508211135864258,0.02705974131822586,0.9465923309326172,43,B_LB
27,direction,24.941795349121094,0.014199687168002129,0.9546667337417603,43,B_LB
27,magnitude,24.941795349121094,0.0018311436288058758,0.2795168161392212,43,B_LB
27,on_manifold_null,24.941795349121094,0.025819117203354836,0.7886279225349426,43,B_LB
27,full,24.941795349121094,0.014514541253447533,0.9521556496620178,43,B_LB
12,direction,0.3835916221141815,0.003238596487790346,1.461485743522644,44,B_LB
12,magnitude,0.3835916221141815,0.0007211085758171976,1.3502954244613647,44,B_LB
12,on_manifold_null,0.3835916221141815,4.679638732341118e-05,1.372541904449463,44,B_LB
12,full,0.3835916221141815,0.0021621291525661945,1.4590625762939453,44,B_LB
20,direction,0.918083906173706,0.0015348132001236081,0.8749105930328369,44,B_LB
20,magnitude,0.918083906173706,0.00136002863291651,0.7661044597625732,44,B_LB
20,on_manifold_null,0.918083906173706,0.00028824133914895356,0.8130707144737244,44,B_LB
20,full,0.918083906173706,0.00133304123301059,0.8736649751663208,44,B_LB
24,direction,1.470426321029663,0.0004018081817775965,0.5915269255638123,44,B_LB
24,magnitude,1.470426321029663,0.0001664963347138837,0.4968632459640503,44,B_LB
24,on_manifold_null,1.470426321029663,0.0002630313974805176,0.5486194491386414,44,B_LB
24,full,1.470426321029663,0.00041778222657740116,0.5886028409004211,44,B_LB
27,direction,13.074657440185547,0.00034021970350295305,0.9557214975357056,44,B_LB
27,magnitude,13.074657440185547,1.6173980839084834e-05,1.3132827281951904,44,B_LB
27,on_manifold_null,13.074657440185547,0.0004875672748312354,0.8192737102508545,44,B_LB
27,full,13.074657440185547,0.0003384023439139128,0.9579911828041077,44,B_LB
12,direction,1.29512619972229,0.055430442094802856,0.9722820520401001,45,B_LB
12,magnitude,1.29512619972229,5.196568963583559e-05,1.353533387184143,45,B_LB
12,on_manifold_null,1.29512619972229,8.906733273761347e-05,0.7882198691368103,45,B_LB
12,full,1.29512619972229,0.055453166365623474,0.9789294600486755,45,B_LB
20,direction,3.1359543800354004,0.055457018315792084,1.2082252502441406,45,B_LB
20,magnitude,3.1359543800354004,6.337534432532266e-05,0.8345571756362915,45,B_LB
20,on_manifold_null,3.1359543800354004,0.0001475073950132355,0.9625437259674072,45,B_LB
20,full,3.1359543800354004,0.055530380457639694,1.1874326467514038,45,B_LB
24,direction,6.264578819274902,0.0560913011431694,1.0326082706451416,45,B_LB
24,magnitude,6.264578819274902,0.0001841828488977626,0.6256475448608398,45,B_LB
24,on_manifold_null,6.264578819274902,0.0006508756778202951,0.8294815421104431,45,B_LB
24,full,6.264578819274902,0.056107863783836365,1.0279998779296875,45,B_LB
27,direction,22.248727798461914,0.05591292306780815,0.9885345101356506,45,B_LB
27,magnitude,22.248727798461914,0.00020472955657169223,1.605912208557129,45,B_LB
27,on_manifold_null,22.248727798461914,0.02000570483505726,0.6926072835922241,45,B_LB
27,full,22.248727798461914,0.05440153926610947,1.0319660902023315,45,B_LB
12,direction,0.4334162473678589,0.004420178942382336,1.4056731462478638,46,B_LB
12,magnitude,0.4334162473678589,0.01860842853784561,1.534637212753296,46,B_LB
12,on_manifold_null,0.4334162473678589,0.01028022076934576,1.3203092813491821,46,B_LB
12,full,0.4334162473678589,0.002684221137315035,1.412724494934082,46,B_LB
20,direction,0.8883892297744751,0.005060058087110519,0.823567807674408,46,B_LB
20,magnitude,0.8883892297744751,0.00416208291426301,0.9352062344551086,46,B_LB
20,on_manifold_null,0.8883892297744751,0.01083388365805149,0.7518033981323242,46,B_LB
20,full,0.8883892297744751,0.005262025631964207,0.8258705139160156,46,B_LB
24,direction,1.702505350112915,0.005387072451412678,0.6367402076721191,46,B_LB
24,magnitude,1.702505350112915,0.0010564833646640182,0.7552414536476135,46,B_LB
24,on_manifold_null,1.702505350112915,0.0022709500044584274,0.5718016028404236,46,B_LB
24,full,1.702505350112915,0.005501248873770237,0.6374629139900208,46,B_LB
27,direction,9.142029762268066,0.0010505507234483957,0.814064085483551,46,B_LB
27,magnitude,9.142029762268066,5.847656211699359e-06,1.0767951011657715,46,B_LB
27,on_manifold_null,9.142029762268066,0.0048009371384978294,0.6689133048057556,46,B_LB
27,full,9.142029762268066,0.0011540993582457304,0.8214125633239746,46,B_LB
12,direction,1.6828292608261108,0.11678814142942429,0.9809361696243286,47,B_LB
12,magnitude,1.6828292608261108,1.899200833577197e-05,0.470411479473114,47,B_LB
12,on_manifold_null,1.6828292608261108,0.0007077685440890491,0.8062490224838257,47,B_LB
12,full,1.6828292608261108,0.11705423146486282,0.9467138051986694,47,B_LB
20,direction,4.051163673400879,0.11249823868274689,1.0690990686416626,47,B_LB
20,magnitude,4.051163673400879,0.0006440930301323533,0.5154277682304382,47,B_LB
20,on_manifold_null,4.051163673400879,0.10258780419826508,0.891728401184082,47,B_LB
20,full,4.051163673400879,0.11200928688049316,1.0560734272003174,47,B_LB
24,direction,8.293510437011719,0.10853833705186844,1.0817044973373413,47,B_LB
24,magnitude,8.293510437011719,0.00015977153088897467,1.7147151231765747,47,B_LB
24,on_manifold_null,8.293510437011719,0.0187445729970932,0.9028866291046143,47,B_LB
24,full,8.293510437011719,0.10828374326229095,1.126157522201538,47,B_LB
27,direction,34.94768142700195,0.040839675813913345,1.007465124130249,47,B_LB
27,magnitude,34.94768142700195,0.00014182989252731204,0.03456765040755272,47,B_LB
27,on_manifold_null,34.94768142700195,0.02673928439617157,0.8082998394966125,47,B_LB
27,full,34.94768142700195,0.04187437519431114,0.9541052579879761,47,B_LB
12,direction,3.5554604530334473,0.03885611891746521,1.4455657005310059,48,B_LB
12,magnitude,3.5554604530334473,0.00023541526752524078,2.561781406402588,48,B_LB
12,on_manifold_null,3.5554604530334473,0.004817909561097622,0.8470021486282349,48,B_LB
12,full,3.5554604530334473,0.03890324383974075,1.4791321754455566,48,B_LB
20,direction,5.729094505310059,0.038893923163414,1.0177028179168701,48,B_LB
20,magnitude,5.729094505310059,0.00011134039959870279,1.7677561044692993,48,B_LB
20,on_manifold_null,5.729094505310059,0.048791732639074326,0.8271395564079285,48,B_LB
20,full,5.729094505310059,0.039942704141139984,1.0820282697677612,48,B_LB
24,direction,10.460699081420898,0.04209789261221886,1.1414446830749512,48,B_LB
24,magnitude,10.460699081420898,0.0023444013204425573,0.3750220537185669,48,B_LB
24,on_manifold_null,10.460699081420898,0.0005320414784364402,0.7870848178863525,48,B_LB
24,full,10.460699081420898,0.041679512709379196,1.0541081428527832,48,B_LB
27,direction,32.885562896728516,0.032027825713157654,1.0862840414047241,48,B_LB
27,magnitude,32.885562896728516,0.012333945371210575,0.18373453617095947,48,B_LB
27,on_manifold_null,32.885562896728516,0.031143367290496826,0.7282999157905579,48,B_LB
27,full,32.885562896728516,0.03241167217493057,1.030511498451233,48,B_LB
12,direction,1.1738520860671997,0.0021575158461928368,0.793308436870575,49,B_LB
12,magnitude,1.1738520860671997,5.379675712902099e-06,0.43150293827056885,49,B_LB
12,on_manifold_null,1.1738520860671997,2.1138037482160144e-05,0.6574345231056213,49,B_LB
12,full,1.1738520860671997,0.0021961152087897062,0.7664054036140442,49,B_LB
20,direction,2.430514097213745,0.002183963544666767,0.7919830083847046,49,B_LB
20,magnitude,2.430514097213745,4.758738214150071e-06,1.096713662147522,49,B_LB
20,on_manifold_null,2.430514097213745,1.4476341675617732e-05,0.6994511485099792,49,B_LB
20,full,2.430514097213745,0.002133286325260997,0.7938851714134216,49,B_LB
24,direction,6.317189693450928,0.0019555557519197464,0.8676422238349915,49,B_LB
24,magnitude,6.317189693450928,1.0481906429049559e-05,1.2996584177017212,49,B_LB
24,on_manifold_null,6.317189693450928,5.1622784667415544e-05,0.7253496050834656,49,B_LB
24,full,6.317189693450928,0.0019395018462091684,0.8823317885398865,49,B_LB
27,direction,33.224971771240234,0.0009539956226944923,0.9994169473648071,49,B_LB
27,magnitude,33.224971771240234,3.3315618566120975e-06,1.9157836437225342,49,B_LB
27,on_manifold_null,33.224971771240234,0.02645615115761757,0.8914380669593811,49,B_LB
27,full,33.224971771240234,0.0009423964656889439,1.0143400430679321,49,B_LB
12,direction,0.48452967405319214,0.00041041936492547393,1.449217677116394,50,B_LB
12,magnitude,0.48452967405319214,6.881567242089659e-05,1.6047959327697754,50,B_LB
12,on_manifold_null,0.48452967405319214,0.00013640234828926623,1.3219664096832275,50,B_LB
12,full,0.48452967405319214,0.0004390553222037852,1.4594162702560425,50,B_LB
20,direction,0.848264217376709,0.00038945715641602874,0.8845316767692566,50,B_LB
20,magnitude,0.848264217376709,1.996486389543861e-05,0.7706004977226257,50,B_LB
20,on_manifold_null,0.848264217376709,3.165414454997517e-05,0.8164499998092651,50,B_LB
20,full,0.848264217376709,0.00038873148150742054,0.8809670209884644,50,B_LB
24,direction,1.7541600465774536,0.0005569626810029149,0.6579053997993469,50,B_LB
24,magnitude,1.7541600465774536,1.1080481272074394e-05,0.5250489711761475,50,B_LB
24,on_manifold_null,1.7541600465774536,4.14787937188521e-05,0.5926012396812439,50,B_LB
24,full,1.7541600465774536,0.0005533166113309562,0.6558035612106323,50,B_LB
27,direction,12.673624038696289,0.00037390837678685784,0.8615561723709106,50,B_LB
27,magnitude,12.673624038696289,9.351058906759135e-06,1.200890302658081,50,B_LB
27,on_manifold_null,12.673624038696289,0.00011490636097732931,0.6951364874839783,50,B_LB
27,full,12.673624038696289,0.0004034562152810395,0.8690522313117981,50,B_LB
12,direction,2.5707216262817383,0.08564590662717819,1.5566800832748413,51,B_LB
12,magnitude,2.5707216262817383,0.0254732146859169,2.354492664337158,51,B_LB
12,on_manifold_null,2.5707216262817383,0.2607574462890625,0.9677682518959045,51,B_LB
12,full,2.5707216262817383,0.08132973313331604,1.568549633026123,51,B_LB
20,direction,3.8483901023864746,0.11218958348035812,0.922724723815918,51,B_LB
20,magnitude,3.8483901023864746,0.012306690216064453,1.4302594661712646,51,B_LB
20,on_manifold_null,3.8483901023864746,0.06108473613858223,0.6760239601135254,51,B_LB
20,full,3.8483901023864746,0.11153725534677505,0.9242262840270996,51,B_LB
24,direction,5.909174919128418,0.08551856130361557,0.7171129584312439,51,B_LB
24,magnitude,5.909174919128418,0.0009053554385900497,1.1481767892837524,51,B_LB
24,on_manifold_null,5.909174919128418,0.2102777063846588,0.624655544757843,51,B_LB
24,full,5.909174919128418,0.0856623575091362,0.7287572622299194,51,B_LB
27,direction,29.448604583740234,0.07237645983695984,0.867318868637085,51,B_LB
27,magnitude,29.448604583740234,0.011109990067780018,0.05970084294676781,51,B_LB
27,on_manifold_null,29.448604583740234,0.08209362626075745,0.7393694519996643,51,B_LB
27,full,29.448604583740234,0.07140190899372101,0.8399885296821594,51,B_LB
12,direction,1.368921160697937,0.2551115155220032,1.0214380025863647,52,B_LB
12,magnitude,1.368921160697937,0.00010401222243672237,0.6040982604026794,52,B_LB
12,on_manifold_null,1.368921160697937,4.92930157633964e-05,0.8378980159759521,52,B_LB
12,full,1.368921160697937,0.2573336064815521,0.9992509484291077,52,B_LB
20,direction,3.1313929557800293,0.2554929554462433,1.0436286926269531,52,B_LB
20,magnitude,3.1313929557800293,3.764659049920738e-05,1.4383567571640015,52,B_LB
20,on_manifold_null,3.1313929557800293,0.0001645042939344421,0.822600245475769,52,B_LB
20,full,3.1313929557800293,0.25513049960136414,1.0517401695251465,52,B_LB
24,direction,7.431870460510254,0.25639015436172485,1.1345566511154175,52,B_LB
24,magnitude,7.431870460510254,0.00040576717583462596,0.6160765290260315,52,B_LB
24,on_manifold_null,7.431870460510254,0.025012606754899025,0.9596665501594543,52,B_LB
24,full,7.431870460510254,0.2577524185180664,1.1326619386672974,52,B_LB
27,direction,27.681407928466797,0.2578791677951813,1.059995174407959,52,B_LB
27,magnitude,27.681407928466797,8.680083556100726e-05,1.8417805433273315,52,B_LB
27,on_manifold_null,27.681407928466797,0.0158389899879694,0.6683205962181091,52,B_LB
27,full,27.681407928466797,0.2566820979118347,1.1025824546813965,52,B_LB
12,direction,1.299425721168518,0.12812574207782745,1.390483021736145,53,B_LB
12,magnitude,1.299425721168518,0.00016317717381753027,1.7773702144622803,53,B_LB
12,on_manifold_null,1.299425721168518,0.0009959498420357704,1.137992024421692,53,B_LB
12,full,1.299425721168518,0.12126876413822174,1.3972986936569214,53,B_LB
20,direction,2.014944314956665,0.13936036825180054,0.8274981379508972,53,B_LB
20,magnitude,2.014944314956665,0.000396985124098137,1.0709854364395142,53,B_LB
20,on_manifold_null,2.014944314956665,0.002511315979063511,0.7220204472541809,53,B_LB
20,full,2.014944314956665,0.13628874719142914,0.8355823755264282,53,B_LB
24,direction,3.4095141887664795,0.052517376840114594,0.6438296437263489,53,B_LB
24,magnitude,3.4095141887664795,0.000613569631241262,0.41813305020332336,53,B_LB
24,on_manifold_null,3.4095141887664795,0.0003483158361632377,0.5753333568572998,53,B_LB
24,full,3.4095141887664795,0.05231923609972,0.6436919569969177,53,B_LB
27,direction,24.758285522460938,0.18145529925823212,0.94088214635849,53,B_LB
27,magnitude,24.758285522460938,0.0005953740328550339,0.24611780047416687,53,B_LB
27,on_manifold_null,24.758285522460938,0.012260706163942814,0.689142107963562,53,B_LB
27,full,24.758285522460938,0.18565614521503448,0.9218730926513672,53,B_LB
12,direction,1.6065877676010132,0.039094362407922745,1.5005429983139038,54,B_LB
12,magnitude,1.6065877676010132,0.0005115948151797056,1.035563349723816,54,B_LB
12,on_manifold_null,1.6065877676010132,0.0010407969821244478,1.15300452709198,54,B_LB
12,full,1.6065877676010132,0.04012606665492058,1.4964702129364014,54,B_LB
20,direction,2.495313882827759,0.04055241495370865,0.9411991834640503,54,B_LB
20,magnitude,2.495313882827759,0.000479303824249655,0.6096965074539185,54,B_LB
20,on_manifold_null,2.495313882827759,0.000732451502699405,0.7943732142448425,54,B_LB
20,full,2.495313882827759,0.04115958511829376,0.9367486834526062,54,B_LB
24,direction,3.971484661102295,0.04095928743481636,0.7441430687904358,54,B_LB
24,magnitude,3.971484661102295,0.0015250000869855285,1.0484318733215332,54,B_LB
24,on_manifold_null,3.971484661102295,0.004730096086859703,0.59552001953125,54,B_LB
24,full,3.971484661102295,0.040410663932561874,0.7492634654045105,54,B_LB
27,direction,21.63422203063965,0.03801792487502098,1.004239559173584,54,B_LB
27,magnitude,21.63422203063965,0.0008934701909311116,1.6203502416610718,54,B_LB
27,on_manifold_null,21.63422203063965,0.028732668608427048,0.7301898002624512,54,B_LB
27,full,21.63422203063965,0.03777047619223595,1.0166701078414917,54,B_LB
12,direction,0.3396049737930298,0.0009201834327541292,1.4818838834762573,55,B_LB
12,magnitude,0.3396049737930298,0.00037681724643334746,1.5797805786132812,55,B_LB
12,on_manifold_null,0.3396049737930298,0.0008731601992622018,1.3965352773666382,55,B_LB
12,full,0.3396049737930298,0.0008241054601967335,1.4835100173950195,55,B_LB
20,direction,0.7043981552124023,0.0009152642451226711,0.8791195750236511,55,B_LB
20,magnitude,0.7043981552124023,0.0012053899699822068,0.7959566116333008,55,B_LB
20,on_manifold_null,0.7043981552124023,0.0009923911420628428,0.829059898853302,55,B_LB
20,full,0.7043981552124023,0.0008684555650688708,0.8775669932365417,55,B_LB
24,direction,1.3976112604141235,0.0007156544015742838,0.6388249397277832,55,B_LB
24,magnitude,1.3976112604141235,0.0015579528408125043,0.5489551424980164,55,B_LB
24,on_manifold_null,1.3976112604141235,0.0014654448023065925,0.5931270718574524,55,B_LB
24,full,1.3976112604141235,0.0006906932685524225,0.637208878993988,55,B_LB
27,direction,8.466771125793457,0.0008794754976406693,0.8653618097305298,55,B_LB
27,magnitude,8.466771125793457,0.001983803464099765,0.6331852078437805,55,B_LB
27,on_manifold_null,8.466771125793457,0.00040180940413847566,0.7384544610977173,55,B_LB
27,full,8.466771125793457,0.000903747568372637,0.8598797917366028,55,B_LB
12,direction,0.5011416673660278,0.0011497467057779431,1.5935550928115845,56,B_LB
12,magnitude,0.5011416673660278,0.0002530461351852864,1.7633956670761108,56,B_LB
12,on_manifold_null,0.5011416673660278,0.00017580148414708674,1.4583299160003662,56,B_LB
12,full,0.5011416673660278,0.0012956047430634499,1.5965975522994995,56,B_LB
20,direction,0.9038341641426086,0.0007811191608197987,0.9292477369308472,56,B_LB
20,magnitude,0.9038341641426086,0.000434439949458465,1.053971290588379,56,B_LB
20,on_manifold_null,0.9038341641426086,0.0024574853014200926,0.8574103116989136,56,B_LB
20,full,0.9038341641426086,0.0007458961335942149,0.9303890466690063,56,B_LB
24,direction,1.7920122146606445,0.0005050899344496429,0.7397192716598511,56,B_LB
24,magnitude,1.7920122146606445,9.606832463759929e-05,0.8820276856422424,56,B_LB
24,on_manifold_null,1.7920122146606445,0.0002672522678039968,0.6928133368492126,56,B_LB
24,full,1.7920122146606445,0.0004859340551774949,0.7425448894500732,56,B_LB
27,direction,9.820941925048828,0.00024277631018776447,0.8218531608581543,56,B_LB
27,magnitude,9.820941925048828,6.045184636604972e-05,0.5499292612075806,56,B_LB
27,on_manifold_null,9.820941925048828,5.165804032003507e-05,0.6955915093421936,56,B_LB
27,full,9.820941925048828,0.00028787250630557537,0.8164278268814087,56,B_LB
12,direction,0.9986044764518738,0.0447237603366375,1.2290136814117432,57,B_LB
12,magnitude,0.9986044764518738,4.7386307414853945e-05,1.5624595880508423,57,B_LB
12,on_manifold_null,0.9986044764518738,0.0005133122322149575,0.9809837937355042,57,B_LB
12,full,0.9986044764518738,0.04391081631183624,1.232446551322937,57,B_LB
20,direction,1.48868727684021,0.03802724555134773,0.97060227394104,57,B_LB
20,magnitude,1.48868727684021,5.99598788539879e-05,0.7660160064697266,57,B_LB
20,on_manifold_null,1.48868727684021,0.00046251778258010745,0.8602473735809326,57,B_LB
20,full,1.48868727684021,0.04340194910764694,0.9524862766265869,57,B_LB
24,direction,3.396976947784424,0.04852821305394173,0.8555578589439392,57,B_LB
24,magnitude,3.396976947784424,0.0005619230214506388,0.5942381620407104,57,B_LB
24,on_manifold_null,3.396976947784424,0.0026839745696634054,0.7557335495948792,57,B_LB
24,full,3.396976947784424,0.04760761559009552,0.8440414667129517,57,B_LB
27,direction,16.2650146484375,0.04499724507331848,0.7126821279525757,57,B_LB
27,magnitude,16.2650146484375,0.0036504697054624557,0.26608529686927795,57,B_LB
27,on_manifold_null,16.2650146484375,0.008787903003394604,0.6102455258369446,57,B_LB
27,full,16.2650146484375,0.0445864237844944,0.6706064939498901,57,B_LB
12,direction,0.33851540088653564,0.011066674254834652,1.3693927526474,58,B_LB
12,magnitude,0.33851540088653564,2.6014107788796537e-05,1.2723073959350586,58,B_LB
12,on_manifold_null,0.33851540088653564,2.4527702407795005e-05,1.2907860279083252,58,B_LB
12,full,0.33851540088653564,0.010734940879046917,1.3631428480148315,58,B_LB
20,direction,0.8258886337280273,0.010903309099376202,0.8834261894226074,58,B_LB
20,magnitude,0.8258886337280273,2.02487972273957e-05,0.7786880135536194,58,B_LB
20,on_manifold_null,0.8258886337280273,5.9609512391034514e-05,0.8235300183296204,58,B_LB
20,full,0.8258886337280273,0.010808398947119713,0.8829534649848938,58,B_LB
24,direction,2.6827735900878906,0.00995458010584116,0.8478079438209534,58,B_LB
24,magnitude,2.6827735900878906,4.518992864177562e-05,1.0339986085891724,58,B_LB
24,on_manifold_null,2.6827735900878906,9.231830335920677e-05,0.7203025817871094,58,B_LB
24,full,2.6827735900878906,0.009832642041146755,0.8492428064346313,58,B_LB
27,direction,14.529966354370117,0.007924769073724747,0.9096119999885559,58,B_LB
27,magnitude,14.529966354370117,9.725039126351476e-05,0.4822024405002594,58,B_LB
27,on_manifold_null,14.529966354370117,0.0008259001187980175,0.6874691247940063,58,B_LB
27,full,14.529966354370117,0.007965085096657276,0.8929644227027893,58,B_LB
12,direction,1.6955817937850952,0.08884777128696442,1.0656070709228516,59,B_LB
12,magnitude,1.6955817937850952,9.939940355252475e-05,0.522429347038269,59,B_LB
12,on_manifold_null,1.6955817937850952,0.0005874540656805038,0.733035147190094,59,B_LB
12,full,1.6955817937850952,0.08898395299911499,1.0615442991256714,59,B_LB
20,direction,4.075455665588379,0.08883974701166153,0.8164306879043579,59,B_LB
20,magnitude,4.075455665588379,3.919207665603608e-05,1.3797662258148193,59,B_LB
20,on_manifold_null,4.075455665588379,0.0030922910664230585,0.7202567458152771,59,B_LB
20,full,4.075455665588379,0.08888691663742065,0.8169989585876465,59,B_LB
24,direction,7.356600284576416,0.08668868243694305,0.8594323396682739,59,B_LB
24,magnitude,7.356600284576416,0.00033654767321422696,0.2769984006881714,59,B_LB
24,on_manifold_null,7.356600284576416,0.00259081507101655,0.7651498913764954,59,B_LB
24,full,7.356600284576416,0.08727717399597168,0.848476767539978,59,B_LB
27,direction,32.24042510986328,0.08061181008815765,0.8963004946708679,59,B_LB
27,magnitude,32.24042510986328,1.3576349374488927e-05,0.004207072779536247,59,B_LB
27,on_manifold_null,32.24042510986328,0.004359533544629812,0.7779833674430847,59,B_LB
27,full,32.24042510986328,0.08062310516834259,0.8758301138877869,59,B_LB
